user_id,session_id,session_start,session_size,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
132,1.51E+15,1.51E+12,2,288904,1.51E+12,2,4,2,1,25,1
133,1.51E+15,1.51E+12,4,284847,1.51E+12,4,1,17,1,13,1
133,1.51E+15,1.51E+12,4,119592,1.51E+12,4,1,17,1,13,1
133,1.51E+15,1.51E+12,4,363291,1.51E+12,4,1,17,1,13,1
133,1.51E+15,1.51E+12,4,251735,1.51E+12,4,1,17,1,13,1
134,1.51E+15,1.51E+12,4,119592,1.51E+12,4,1,12,8,28,2
134,1.51E+15,1.51E+12,4,284845,1.51E+12,4,1,12,8,28,1
134,1.51E+15,1.51E+12,4,277681,1.51E+12,4,1,12,8,28,1
134,1.51E+15,1.51E+12,4,284847,1.51E+12,4,1,12,8,28,1
135,1.51E+15,1.51E+12,2,235840,1.51E+12,4,3,20,1,21,2
135,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,20,1,21,2
136,1.51E+15,1.51E+12,2,284847,1.51E+12,4,1,17,1,25,2
136,1.51E+15,1.51E+12,2,119592,1.51E+12,4,1,17,1,25,2
137,1.51E+15,1.51E+12,3,108854,1.51E+12,4,3,2,1,25,2
137,1.51E+15,1.51E+12,3,68866,1.51E+12,4,3,2,1,25,2
137,1.51E+15,1.51E+12,3,106984,1.51E+12,4,3,2,1,25,2
138,1.51E+15,1.51E+12,2,349662,1.51E+12,4,1,17,1,6,1
138,1.51E+15,1.51E+12,2,40509,1.51E+12,4,1,17,1,6,1
139,1.51E+15,1.51E+12,2,235840,1.51E+12,4,4,2,1,21,2
139,1.51E+15,1.51E+12,2,288431,1.51E+12,4,4,2,1,21,2
140,1.51E+15,1.51E+12,2,183367,1.51E+12,4,1,17,1,15,1
140,1.51E+15,1.51E+12,2,96663,1.51E+12,4,1,17,1,15,1
141,1.51E+15,1.51E+12,2,119592,1.51E+12,4,3,2,1,25,2
141,1.51E+15,1.51E+12,2,284847,1.51E+12,4,3,2,1,25,2
142,1.51E+15,1.51E+12,2,119592,1.51E+12,4,3,2,1,24,1
142,1.51E+15,1.51E+12,2,293264,1.51E+12,4,3,2,1,24,1
143,1.51E+15,1.51E+12,3,108854,1.51E+12,4,1,12,1,21,2
143,1.51E+15,1.51E+12,3,157541,1.51E+12,4,1,12,1,21,2
143,1.51E+15,1.51E+12,3,145166,1.51E+12,4,1,12,1,21,2
144,1.51E+15,1.51E+12,2,182456,1.51E+12,4,1,17,1,9,1
144,1.51E+15,1.51E+12,2,284847,1.51E+12,4,1,17,1,9,1
145,1.51E+15,1.51E+12,2,96180,1.51E+12,4,1,12,1,8,5
145,1.51E+15,1.51E+12,2,119592,1.51E+12,4,1,12,1,8,5
146,1.51E+15,1.51E+12,2,119592,1.51E+12,4,1,17,1,24,2
146,1.51E+15,1.51E+12,2,68866,1.51E+12,4,1,17,1,24,2
147,1.51E+15,1.51E+12,3,119592,1.51E+12,4,3,2,1,7,2
147,1.51E+15,1.51E+12,3,66457,1.51E+12,4,3,2,1,7,1
147,1.51E+15,1.51E+12,3,64305,1.51E+12,4,3,2,1,7,1
148,1.51E+15,1.51E+12,2,235840,1.51E+12,4,1,17,1,13,2
148,1.51E+15,1.51E+12,2,284847,1.51E+12,4,1,17,1,13,2
149,1.51E+15,1.51E+12,2,145166,1.51E+12,4,3,20,1,26,2
149,1.51E+15,1.51E+12,2,304583,1.51E+12,4,3,20,1,26,2
150,1.51E+15,1.51E+12,2,145166,1.51E+12,4,3,2,1,7,2
150,1.51E+15,1.51E+12,2,83576,1.51E+12,4,3,2,1,7,2
151,1.51E+15,1.51E+12,2,119592,1.51E+12,4,3,2,1,4,2
151,1.51E+15,1.51E+12,2,363291,1.51E+12,4,3,2,1,4,2
152,1.51E+15,1.51E+12,4,119592,1.51E+12,2,4,20,1,7,2
152,1.51E+15,1.51E+12,4,168868,1.51E+12,2,4,20,1,7,1
152,1.51E+15,1.51E+12,4,106984,1.51E+12,2,4,20,1,7,1
152,1.51E+15,1.51E+12,4,106886,1.51E+12,2,4,20,1,7,1
153,1.51E+15,1.51E+12,3,157541,1.51E+12,4,3,20,1,24,2
153,1.51E+15,1.51E+12,3,207122,1.51E+12,4,3,20,1,24,1
153,1.51E+15,1.51E+12,3,288431,1.51E+12,4,3,20,1,24,1
154,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,2,1,25,7
154,1.51E+15,1.51E+12,2,108854,1.51E+12,4,3,2,1,25,7
155,1.51E+15,1.51E+12,2,157541,1.51E+12,4,3,20,1,25,2
155,1.51E+15,1.51E+12,2,207122,1.51E+12,4,3,20,1,25,2
156,1.51E+15,1.51E+12,2,235840,1.51E+12,4,3,20,1,13,2
156,1.51E+15,1.51E+12,2,145166,1.51E+12,4,3,20,1,13,2
157,1.51E+15,1.51E+12,8,270847,1.51E+12,4,3,2,1,20,1
157,1.51E+15,1.51E+12,8,285412,1.51E+12,4,3,2,1,20,1
157,1.51E+15,1.51E+12,8,236682,1.51E+12,4,3,2,1,20,1
157,1.51E+15,1.51E+12,8,272947,1.51E+12,4,3,2,1,20,1
157,1.51E+15,1.51E+12,8,271672,1.51E+12,4,3,2,1,20,1
157,1.51E+15,1.51E+12,8,234427,1.51E+12,4,3,2,1,20,1
157,1.51E+15,1.51E+12,8,239687,1.51E+12,4,3,2,1,20,1
157,1.51E+15,1.51E+12,8,251735,1.51E+12,4,3,2,1,20,1
158,1.51E+15,1.51E+12,2,68866,1.51E+12,4,1,12,1,25,1
158,1.51E+15,1.51E+12,2,283819,1.51E+12,4,1,12,1,25,1
159,1.51E+15,1.51E+12,3,108854,1.51E+12,4,1,17,1,25,2
159,1.51E+15,1.51E+12,3,284847,1.51E+12,4,1,17,1,25,2
159,1.51E+15,1.51E+12,3,207122,1.51E+12,4,1,17,1,25,2
160,1.51E+15,1.51E+12,3,156543,1.51E+12,4,1,17,1,8,4
160,1.51E+15,1.51E+12,3,336430,1.51E+12,4,1,17,1,8,2
160,1.51E+15,1.51E+12,3,182394,1.51E+12,4,1,17,1,8,2
161,1.51E+15,1.51E+12,2,108854,1.51E+12,4,3,2,1,13,2
161,1.51E+15,1.51E+12,2,284847,1.51E+12,4,3,2,1,13,2
162,1.51E+15,1.51E+12,2,119592,1.51E+12,4,1,17,1,21,2
162,1.51E+15,1.51E+12,2,96663,1.51E+12,4,1,17,1,21,2
163,1.51E+15,1.51E+12,3,132840,1.51E+12,4,3,20,1,16,1
163,1.51E+15,1.51E+12,3,133042,1.51E+12,4,3,20,1,16,1
163,1.51E+15,1.51E+12,3,132387,1.51E+12,4,3,20,1,16,1
164,1.51E+15,1.51E+12,2,235840,1.51E+12,2,4,2,1,16,2
164,1.51E+15,1.51E+12,2,207122,1.51E+12,2,4,2,1,16,2
165,1.51E+15,1.51E+12,2,108854,1.51E+12,4,3,2,1,21,1
165,1.51E+15,1.51E+12,2,235840,1.51E+12,4,3,2,1,21,1
166,1.51E+15,1.51E+12,2,108854,1.51E+12,4,3,19,1,8,1
166,1.51E+15,1.51E+12,2,119592,1.51E+12,4,3,19,1,8,1
167,1.51E+15,1.51E+12,2,119592,1.51E+12,4,1,17,1,25,1
167,1.51E+15,1.51E+12,2,207122,1.51E+12,4,1,17,1,25,1
168,1.51E+15,1.51E+12,3,235840,1.51E+12,4,3,2,1,17,2
168,1.51E+15,1.51E+12,3,108854,1.51E+12,4,3,2,1,17,2
168,1.51E+15,1.51E+12,3,119592,1.51E+12,4,3,2,1,17,2
169,1.51E+15,1.51E+12,5,235840,1.51E+12,4,3,2,1,17,2
169,1.51E+15,1.51E+12,5,270564,1.51E+12,4,3,2,1,17,1
169,1.51E+15,1.51E+12,5,270225,1.51E+12,4,3,2,1,17,1
169,1.51E+15,1.51E+12,5,272947,1.51E+12,4,3,2,1,17,1
169,1.51E+15,1.51E+12,5,96663,1.51E+12,4,3,2,1,17,1
170,1.51E+15,1.51E+12,2,145166,1.51E+12,4,3,2,1,20,2
170,1.51E+15,1.51E+12,2,119592,1.51E+12,4,3,2,1,20,2
171,1.51E+15,1.51E+12,2,119592,1.51E+12,4,4,2,1,21,2
171,1.51E+15,1.51E+12,2,277681,1.51E+12,4,4,2,1,21,2
172,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,20,1,25,2
172,1.51E+15,1.51E+12,2,288431,1.51E+12,4,3,20,1,25,2
173,1.51E+15,1.51E+12,2,272947,1.51E+12,4,1,17,1,20,6
173,1.51E+15,1.51E+12,2,271971,1.51E+12,4,1,17,1,20,6
174,1.51E+15,1.51E+12,2,145166,1.51E+12,4,3,2,1,15,4
174,1.51E+15,1.51E+12,2,168868,1.51E+12,4,3,2,1,15,4
175,1.51E+15,1.51E+12,2,284847,1.51E+12,4,3,2,1,11,1
175,1.51E+15,1.51E+12,2,157541,1.51E+12,4,3,2,1,11,1
176,1.51E+15,1.51E+12,4,119592,1.51E+12,4,3,2,1,27,2
176,1.51E+15,1.51E+12,4,362816,1.51E+12,4,3,2,1,27,1
176,1.51E+15,1.51E+12,4,363291,1.51E+12,4,3,2,1,27,1
176,1.51E+15,1.51E+12,4,97480,1.51E+12,4,3,2,1,27,1
177,1.51E+15,1.51E+12,2,235840,1.51E+12,4,3,20,1,24,2
177,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,20,1,24,2
178,1.51E+15,1.51E+12,3,284847,1.51E+12,4,1,17,1,25,1
178,1.51E+15,1.51E+12,3,233769,1.51E+12,4,1,17,1,25,1
178,1.51E+15,1.51E+12,3,361714,1.51E+12,4,1,17,1,25,1
179,1.51E+15,1.51E+12,2,108854,1.51E+12,4,3,20,1,21,2
179,1.51E+15,1.51E+12,2,235840,1.51E+12,4,3,20,1,21,2
180,1.51E+15,1.51E+12,2,68866,1.51E+12,4,3,2,1,8,2
180,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,2,1,8,2
181,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,2,1,25,2
181,1.51E+15,1.51E+12,2,288431,1.51E+12,4,3,2,1,25,2
182,1.51E+15,1.51E+12,2,108854,1.51E+12,4,3,20,1,6,2
182,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,20,1,6,2
183,1.51E+15,1.51E+12,10,159359,1.51E+12,4,1,17,1,13,1
183,1.51E+15,1.51E+12,10,96663,1.51E+12,4,1,17,1,13,1
183,1.51E+15,1.51E+12,10,207122,1.51E+12,4,1,17,1,13,1
183,1.51E+15,1.51E+12,10,141517,1.51E+12,4,1,17,1,13,1
183,1.51E+15,1.51E+12,10,284847,1.51E+12,4,1,17,1,13,1
183,1.51E+15,1.51E+12,10,162286,1.51E+12,4,1,17,1,13,1
183,1.51E+15,1.51E+12,10,119592,1.51E+12,4,1,17,1,13,1
183,1.51E+15,1.51E+12,10,263974,1.51E+12,4,1,17,1,13,1
183,1.51E+15,1.51E+12,10,157861,1.51E+12,4,1,17,1,13,1
183,1.51E+15,1.51E+12,10,114428,1.51E+12,4,1,17,1,13,1
184,1.51E+15,1.51E+12,2,108854,1.51E+12,4,3,2,11,28,1
184,1.51E+15,1.51E+12,2,207122,1.51E+12,4,3,2,11,28,1
185,1.51E+15,1.51E+12,3,30169,1.51E+12,4,3,2,1,5,1
185,1.51E+15,1.51E+12,3,168868,1.51E+12,4,3,2,1,5,1
185,1.51E+15,1.51E+12,3,106984,1.51E+12,4,3,2,1,5,1
186,1.51E+15,1.51E+12,5,119592,1.51E+12,4,1,17,1,13,2
186,1.51E+15,1.51E+12,5,168701,1.51E+12,4,1,17,1,13,1
186,1.51E+15,1.51E+12,5,96663,1.51E+12,4,1,17,1,13,1
186,1.51E+15,1.51E+12,5,64305,1.51E+12,4,1,17,1,13,1
186,1.51E+15,1.51E+12,5,167245,1.51E+12,4,1,17,1,13,1
187,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,20,1,25,2
187,1.51E+15,1.51E+12,2,288431,1.51E+12,4,3,20,1,25,2
188,1.51E+15,1.51E+12,2,219917,1.51E+12,4,3,19,1,25,7
188,1.51E+15,1.51E+12,2,84238,1.51E+12,4,3,19,1,25,7
189,1.51E+15,1.51E+12,4,119592,1.51E+12,4,1,17,1,25,2
189,1.51E+15,1.51E+12,4,96663,1.51E+12,4,1,17,1,25,2
189,1.51E+15,1.51E+12,4,284847,1.51E+12,4,1,17,1,25,2
189,1.51E+15,1.51E+12,4,288431,1.51E+12,4,1,17,1,25,2
190,1.51E+15,1.51E+12,5,293264,1.51E+12,2,4,2,1,5,1
190,1.51E+15,1.51E+12,5,106819,1.51E+12,2,4,2,1,5,1
190,1.51E+15,1.51E+12,5,205897,1.51E+12,2,4,2,1,5,1
190,1.51E+15,1.51E+12,5,96663,1.51E+12,2,4,2,1,5,1
190,1.51E+15,1.51E+12,5,119592,1.51E+12,2,4,2,1,5,1
191,1.51E+15,1.51E+12,3,119592,1.51E+12,4,1,17,1,12,2
191,1.51E+15,1.51E+12,3,202436,1.51E+12,4,1,17,1,12,2
191,1.51E+15,1.51E+12,3,206266,1.51E+12,4,1,17,1,12,2
192,1.51E+15,1.51E+12,2,207122,1.51E+12,4,1,17,1,21,2
192,1.51E+15,1.51E+12,2,235840,1.51E+12,4,1,17,1,21,2
193,1.51E+15,1.51E+12,3,168868,1.51E+12,4,3,2,1,25,1
193,1.51E+15,1.51E+12,3,283220,1.51E+12,4,3,2,1,25,1
193,1.51E+15,1.51E+12,3,284847,1.51E+12,4,3,2,1,25,1
194,1.51E+15,1.51E+12,2,315511,1.51E+12,4,1,17,1,9,5
194,1.51E+15,1.51E+12,2,339147,1.51E+12,4,1,17,1,9,5
195,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,20,1,12,2
195,1.51E+15,1.51E+12,2,288431,1.51E+12,4,3,20,1,12,2
196,1.51E+15,1.51E+12,3,119592,1.51E+12,4,3,2,1,25,2
196,1.51E+15,1.51E+12,3,145166,1.51E+12,4,3,2,1,25,1
196,1.51E+15,1.51E+12,3,207637,1.51E+12,4,3,2,1,25,1
197,1.51E+15,1.51E+12,2,108854,1.51E+12,4,3,2,1,8,2
197,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,2,1,8,2
198,1.51E+15,1.51E+12,2,108854,1.51E+12,2,3,20,1,6,2
198,1.51E+15,1.51E+12,2,202436,1.51E+12,2,3,20,1,6,2
199,1.51E+15,1.51E+12,4,145166,1.51E+12,4,1,17,1,16,2
199,1.51E+15,1.51E+12,4,119592,1.51E+12,4,1,17,1,16,2
199,1.51E+15,1.51E+12,4,202436,1.51E+12,4,1,17,1,16,2
199,1.51E+15,1.51E+12,4,284847,1.51E+12,4,1,17,1,16,2
200,1.51E+15,1.51E+12,3,288431,1.51E+12,4,1,17,1,24,2
200,1.51E+15,1.51E+12,3,108854,1.51E+12,4,1,17,1,24,1
200,1.51E+15,1.51E+12,3,157077,1.51E+12,4,1,17,1,24,1
201,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,20,1,25,2
201,1.51E+15,1.51E+12,2,288431,1.51E+12,4,3,20,1,25,2
202,1.51E+15,1.51E+12,2,168868,1.51E+12,4,4,20,1,8,1
202,1.51E+15,1.51E+12,2,97600,1.51E+12,4,4,20,1,8,1
203,1.51E+15,1.51E+12,6,96663,1.51E+12,4,3,2,1,25,2
203,1.51E+15,1.51E+12,6,284847,1.51E+12,4,3,2,1,25,1
203,1.51E+15,1.51E+12,6,274388,1.51E+12,4,3,2,1,25,1
203,1.51E+15,1.51E+12,6,288431,1.51E+12,4,3,2,1,25,2
203,1.51E+15,1.51E+12,6,161498,1.51E+12,4,3,2,1,25,1
203,1.51E+15,1.51E+12,6,168701,1.51E+12,4,3,2,1,25,1
204,1.51E+15,1.51E+12,2,108854,1.51E+12,4,3,2,1,25,1
204,1.51E+15,1.51E+12,2,353669,1.51E+12,4,3,2,1,25,1
205,1.51E+15,1.51E+12,4,96663,1.51E+12,4,3,20,1,21,2
205,1.51E+15,1.51E+12,4,159359,1.51E+12,4,3,20,1,21,1
205,1.51E+15,1.51E+12,4,251735,1.51E+12,4,3,20,1,21,1
205,1.51E+15,1.51E+12,4,239687,1.51E+12,4,3,20,1,21,1
206,1.51E+15,1.51E+12,2,119592,1.51E+12,4,3,2,1,5,2
206,1.51E+15,1.51E+12,2,157541,1.51E+12,4,3,2,1,5,2
207,1.51E+15,1.51E+12,2,119592,1.51E+12,4,3,2,1,24,2
207,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,2,1,24,2
208,1.51E+15,1.51E+12,2,119592,1.51E+12,4,1,17,1,19,1
208,1.51E+15,1.51E+12,2,14617,1.51E+12,4,1,17,1,19,1
209,1.51E+15,1.51E+12,2,36292,1.51E+12,4,3,2,1,2,6
209,1.51E+15,1.51E+12,2,207122,1.51E+12,4,3,2,1,2,6
210,1.51E+15,1.51E+12,3,119592,1.51E+12,4,1,17,1,25,2
210,1.51E+15,1.51E+12,3,288431,1.51E+12,4,1,17,1,25,2
210,1.51E+15,1.51E+12,3,235840,1.51E+12,4,1,17,1,25,2
211,1.51E+15,1.51E+12,2,237620,1.51E+12,4,3,2,1,21,1
211,1.51E+15,1.51E+12,2,205897,1.51E+12,4,3,2,1,21,1
212,1.51E+15,1.51E+12,6,108854,1.51E+12,4,3,20,1,21,1
212,1.51E+15,1.51E+12,6,119592,1.51E+12,4,3,20,1,21,1
212,1.51E+15,1.51E+12,6,205897,1.51E+12,4,3,20,1,21,1
212,1.51E+15,1.51E+12,6,236294,1.51E+12,4,3,20,1,21,1
212,1.51E+15,1.51E+12,6,168868,1.51E+12,4,3,20,1,21,1
212,1.51E+15,1.51E+12,6,167245,1.51E+12,4,3,20,1,21,1
213,1.51E+15,1.51E+12,3,119592,1.51E+12,4,1,17,1,13,2
213,1.51E+15,1.51E+12,3,168701,1.51E+12,4,1,17,1,13,1
213,1.51E+15,1.51E+12,3,363033,1.51E+12,4,1,17,1,13,1
214,1.51E+15,1.51E+12,3,108854,1.51E+12,2,3,20,1,13,2
214,1.51E+15,1.51E+12,3,119592,1.51E+12,2,3,20,1,13,2
214,1.51E+15,1.51E+12,3,96663,1.51E+12,2,3,20,1,13,2
215,1.51E+15,1.51E+12,3,284847,1.51E+12,4,1,17,1,13,2
215,1.51E+15,1.51E+12,3,119592,1.51E+12,4,1,17,1,13,2
215,1.51E+15,1.51E+12,3,68866,1.51E+12,4,1,17,1,13,2
216,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,2,1,10,6
216,1.51E+15,1.51E+12,2,284845,1.51E+12,4,3,2,1,10,6
217,1.51E+15,1.51E+12,5,288431,1.51E+12,4,3,2,1,21,2
217,1.51E+15,1.51E+12,5,106819,1.51E+12,4,3,2,1,21,1
217,1.51E+15,1.51E+12,5,284847,1.51E+12,4,3,2,1,21,2
217,1.51E+15,1.51E+12,5,96663,1.51E+12,4,3,2,1,21,2
217,1.51E+15,1.51E+12,5,235840,1.51E+12,4,3,2,1,21,2
218,1.51E+15,1.51E+12,2,119592,1.51E+12,4,1,17,1,25,2
218,1.51E+15,1.51E+12,2,96663,1.51E+12,4,1,17,1,25,2
219,1.51E+15,1.51E+12,2,235840,1.51E+12,4,1,17,1,25,2
219,1.51E+15,1.51E+12,2,284847,1.51E+12,4,1,17,1,25,2
220,1.51E+15,1.51E+12,2,235840,1.51E+12,4,1,17,1,13,2
220,1.51E+15,1.51E+12,2,284847,1.51E+12,4,1,17,1,13,2
221,1.51E+15,1.51E+12,3,106819,1.51E+12,4,3,2,1,25,1
221,1.51E+15,1.51E+12,3,207122,1.51E+12,4,3,2,1,25,1
221,1.51E+15,1.51E+12,3,207129,1.51E+12,4,3,2,1,25,1
222,1.51E+15,1.51E+12,3,108854,1.51E+12,4,1,17,1,9,2
222,1.51E+15,1.51E+12,3,157541,1.51E+12,4,1,17,1,9,2
222,1.51E+15,1.51E+12,3,96663,1.51E+12,4,1,17,1,9,2
223,1.51E+15,1.51E+12,2,235840,1.51E+12,4,1,17,1,11,2
223,1.51E+15,1.51E+12,2,118934,1.51E+12,4,1,17,1,11,2
224,1.51E+15,1.51E+12,2,96663,1.51E+12,4,1,17,1,10,2
224,1.51E+15,1.51E+12,2,284847,1.51E+12,4,1,17,1,10,2
225,1.51E+15,1.51E+12,2,108854,1.51E+12,4,3,20,1,21,2
225,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,20,1,21,2
226,1.51E+15,1.51E+12,3,106984,1.51E+12,4,3,20,1,8,1
226,1.51E+15,1.51E+12,3,159359,1.51E+12,4,3,20,1,8,1
226,1.51E+15,1.51E+12,3,293264,1.51E+12,4,3,20,1,8,1
227,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,2,1,16,2
227,1.51E+15,1.51E+12,2,288431,1.51E+12,4,3,2,1,16,2
228,1.51E+15,1.51E+12,2,217717,1.51E+12,4,3,2,1,7,1
228,1.51E+15,1.51E+12,2,218435,1.51E+12,4,3,2,1,7,1
229,1.51E+15,1.51E+12,2,48973,1.51E+12,4,1,17,1,6,1
229,1.51E+15,1.51E+12,2,47716,1.51E+12,4,1,17,1,6,1
230,1.51E+15,1.51E+12,3,108854,1.51E+12,4,1,17,1,8,1
230,1.51E+15,1.51E+12,3,64305,1.51E+12,4,1,17,1,8,1
230,1.51E+15,1.51E+12,3,233671,1.51E+12,4,1,17,1,8,1
231,1.51E+15,1.51E+12,3,285047,1.51E+12,1,3,2,1,25,5
231,1.51E+15,1.51E+12,3,293405,1.51E+12,4,3,2,1,25,7
231,1.51E+15,1.51E+12,3,285415,1.51E+12,4,3,2,1,25,7
232,1.51E+15,1.51E+12,2,145166,1.51E+12,4,3,2,1,25,2
232,1.51E+15,1.51E+12,2,285412,1.51E+12,4,3,2,1,25,2
233,1.51E+15,1.51E+12,2,235840,1.51E+12,4,3,20,1,13,2
233,1.51E+15,1.51E+12,2,199653,1.51E+12,4,3,20,1,13,2
234,1.51E+15,1.51E+12,2,108854,1.51E+12,4,1,17,1,25,2
234,1.51E+15,1.51E+12,2,119592,1.51E+12,4,1,17,1,25,2
235,1.51E+15,1.51E+12,2,119592,1.51E+12,4,1,17,1,16,2
235,1.51E+15,1.51E+12,2,235840,1.51E+12,4,1,17,1,16,2
236,1.51E+15,1.51E+12,4,181134,1.51E+12,4,3,2,1,9,1
236,1.51E+15,1.51E+12,4,48337,1.51E+12,4,3,2,1,9,1
236,1.51E+15,1.51E+12,4,8844,1.51E+12,4,3,2,1,9,1
236,1.51E+15,1.51E+12,4,2662,1.51E+12,4,3,2,1,9,1
237,1.51E+15,1.51E+12,2,68866,1.51E+12,4,1,17,1,13,1
237,1.51E+15,1.51E+12,2,284847,1.51E+12,4,1,17,1,13,1
238,1.51E+15,1.51E+12,3,108854,1.51E+12,4,3,2,1,25,2
238,1.51E+15,1.51E+12,3,119592,1.51E+12,4,3,2,1,25,2
238,1.51E+15,1.51E+12,3,30970,1.51E+12,4,3,2,1,25,2
239,1.51E+15,1.51E+12,2,209723,1.51E+12,4,1,17,1,6,6
239,1.51E+15,1.51E+12,2,284463,1.51E+12,4,1,17,1,6,6
240,1.51E+15,1.51E+12,2,207122,1.51E+12,4,1,17,1,25,1
240,1.51E+15,1.51E+12,2,237620,1.51E+12,4,1,17,1,25,1
241,1.51E+15,1.51E+12,2,207129,1.51E+12,4,3,2,1,25,1
241,1.51E+15,1.51E+12,2,207122,1.51E+12,4,3,2,1,25,1
242,1.51E+15,1.51E+12,2,168868,1.51E+12,4,1,17,1,8,1
242,1.51E+15,1.51E+12,2,157541,1.51E+12,4,1,17,1,8,1
243,1.51E+15,1.51E+12,3,108854,1.51E+12,4,3,20,1,16,2
243,1.51E+15,1.51E+12,3,96663,1.51E+12,4,3,20,1,16,2
243,1.51E+15,1.51E+12,3,284847,1.51E+12,4,3,20,1,16,2
244,1.51E+15,1.51E+12,7,108854,1.51E+12,4,1,17,1,7,1
244,1.51E+15,1.51E+12,7,235840,1.51E+12,4,1,17,1,7,1
244,1.51E+15,1.51E+12,7,237620,1.51E+12,4,1,17,1,7,1
244,1.51E+15,1.51E+12,7,234995,1.51E+12,4,1,17,1,7,1
244,1.51E+15,1.51E+12,7,233671,1.51E+12,4,1,17,1,7,1
244,1.51E+15,1.51E+12,7,205897,1.51E+12,4,1,17,1,7,1
244,1.51E+15,1.51E+12,7,234798,1.51E+12,4,1,17,1,7,1
245,1.51E+15,1.51E+12,2,108854,1.51E+12,4,1,17,1,21,2
245,1.51E+15,1.51E+12,2,119592,1.51E+12,4,1,17,1,21,2
246,1.51E+15,1.51E+12,4,119291,1.51E+12,4,1,17,2,28,1
246,1.51E+15,1.51E+12,4,118553,1.51E+12,4,1,17,2,28,1
246,1.51E+15,1.51E+12,4,233671,1.51E+12,4,1,17,2,28,1
246,1.51E+15,1.51E+12,4,108854,1.51E+12,4,1,17,2,28,1
247,1.51E+15,1.51E+12,3,108854,1.51E+12,4,3,2,1,21,5
247,1.51E+15,1.51E+12,3,106819,1.51E+12,4,3,2,1,21,5
247,1.51E+15,1.51E+12,3,235840,1.51E+12,4,3,2,1,21,5
248,1.51E+15,1.51E+12,4,119592,1.51E+12,4,1,17,1,26,2
248,1.51E+15,1.51E+12,4,304583,1.51E+12,4,1,17,1,26,1
248,1.51E+15,1.51E+12,4,207122,1.51E+12,4,1,17,1,26,1
248,1.51E+15,1.51E+12,4,157541,1.51E+12,4,1,17,1,26,1
249,1.51E+15,1.51E+12,4,145166,1.51E+12,4,3,20,1,25,2
249,1.51E+15,1.51E+12,4,96663,1.51E+12,4,3,20,1,25,1
249,1.51E+15,1.51E+12,4,284845,1.51E+12,4,3,20,1,25,1
249,1.51E+15,1.51E+12,4,277681,1.51E+12,4,3,20,1,25,1
250,1.51E+15,1.51E+12,2,96663,1.51E+12,4,1,12,1,25,7
250,1.51E+15,1.51E+12,2,119592,1.51E+12,4,1,12,1,25,7
251,1.51E+15,1.51E+12,2,119592,1.51E+12,4,3,2,1,25,2
251,1.51E+15,1.51E+12,2,235840,1.51E+12,4,3,2,1,25,2
252,1.51E+15,1.51E+12,2,108854,1.51E+12,4,3,20,1,17,2
252,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,20,1,17,2
253,1.51E+15,1.51E+12,3,159359,1.51E+12,4,1,17,1,25,1
253,1.51E+15,1.51E+12,3,96663,1.51E+12,4,1,17,1,25,1
253,1.51E+15,1.51E+12,3,277681,1.51E+12,4,1,17,1,25,1
254,1.51E+15,1.51E+12,2,119592,1.51E+12,4,1,17,1,25,2
254,1.51E+15,1.51E+12,2,235840,1.51E+12,4,1,17,1,25,2
255,1.51E+15,1.51E+12,9,157541,1.51E+12,4,4,20,1,25,2
255,1.51E+15,1.51E+12,9,284847,1.51E+12,4,4,20,1,25,1
255,1.51E+15,1.51E+12,9,288431,1.51E+12,4,4,20,1,25,1
255,1.51E+15,1.51E+12,9,342239,1.51E+12,4,4,20,1,25,1
255,1.51E+15,1.51E+12,9,288984,1.51E+12,4,4,20,1,25,1
255,1.51E+15,1.51E+12,9,199653,1.51E+12,4,4,20,1,25,1
255,1.51E+15,1.51E+12,9,308807,1.51E+12,4,4,20,1,25,1
255,1.51E+15,1.51E+12,9,332114,1.51E+12,4,4,20,1,25,1
255,1.51E+15,1.51E+12,9,331293,1.51E+12,4,4,20,1,25,1
256,1.51E+15,1.51E+12,2,108854,1.51E+12,4,3,2,1,24,2
256,1.51E+15,1.51E+12,2,96663,1.51E+12,4,3,2,1,24,2
257,1.51E+15,1.51E+12,2,108854,1.51E+12,4,3,2,1,13,2
257,1.51E+15,1.51E+12,2,363291,1.51E+12,4,3,2,1,13,2
258,1.51E+15,1.51E+12,2,288431,1.51E+12,4,4,20,1,16,2
258,1.51E+15,1.51E+12,2,108854,1.51E+12,4,4,20,1,16,2
